 119.00000,   2.42157,   0.02446
 120.00000,   2.33977,   0.02627
 121.00000,   2.17936,   0.02735
 122.00000,   2.05872,   0.02746
 125.00000,   2.79131,   0.02895
 126.00000,   2.59264,   0.03627
 127.00000,   2.35810,   0.04375
 128.00000,   1.19041,   0.01671
 129.00000,   1.08033,   0.01538
 130.00000,   1.71944,   0.02058
 132.00000,   1.56498,   0.02123
 133.00000,   2.45474,   0.04481
 134.00000,   1.99777,   0.02994
 135.00000,   1.56957,   0.02113
 136.00000,   1.54081,   0.02096
 137.00000,   2.33761,   0.04525
 138.00000,   2.35866,   0.04324
 139.00000,   1.66356,   0.02528
 140.00000,   1.58813,   0.02130
 141.00000,   2.64172,   0.02906
 142.00000,   2.27976,   0.03545
 143.00000,   2.22651,   0.02235
 144.00000,   2.18996,   0.02698
 145.00000,   1.93864,   0.02429
 146.00000,   1.37485,   0.01385
 147.00000,   2.15199,   0.03076
 148.00000,   0.89398,   0.01116
 149.00000,   1.69659,   0.02041
 151.00000,   1.55632,   0.01854
 152.00000,   1.00476,   0.01232
 153.00000,   1.39987,   0.01643
 154.00000,   1.20522,   0.01388
 155.00000,   1.22435,   0.01381
 156.00000,   1.46034,   0.01477
 158.00000,   2.62945,   0.02797
 160.00000,   2.08860,   0.02467
 162.00000,   1.72272,   0.02300
 163.00000,   1.29335,   0.01177
 164.00000,   2.73545,   0.03290
 165.00000,   2.19382,   0.03188
 166.00000,   2.13991,   0.02878
 168.00000,   1.13374,   0.01470
 169.00000,   1.30845,   0.01245
 170.00000,   1.00825,   0.01150
 171.00000,   1.74265,   0.02354
 172.00000,   1.19732,   0.01126
 173.00000,   1.54325,   0.01980
 174.00000,   0.99223,   0.01027
 175.00000,   1.49830,   0.01667
 176.00000,   1.35045,   0.01623
 177.00000,   2.18950,   0.03205
 178.00000,   1.49486,   0.02191
 180.00000,   1.38255,   0.01766
 182.00000,   1.29385,   0.01551
 183.00000,   1.14300,   0.01051
 184.00000,   2.80312,   0.03382
 185.00000,   2.48741,   0.03739
 186.00000,   2.37015,   0.03943
 187.00000,   1.94425,   0.01905
 188.00000,   2.00286,   0.02058
 189.00000,   1.92075,   0.02174
 190.00000,   1.86172,   0.02300
 191.00000,   1.39533,   0.01725
 192.00000,   1.11390,   0.01068
 193.00000,   1.85655,   0.02562
 194.00000,   1.89921,   0.02667
 195.00000,   1.70450,   0.02242
 196.00000,   1.33332,   0.01585
 197.00000,   1.41456,   0.01841
 199.00000,   1.58805,   0.02065
 200.00000,   1.25615,   0.01191
 201.00000,   1.63299,   0.02113
 202.00000,   1.23519,   0.01191
 203.00000,   1.54227,   0.01779
 204.00000,   2.17453,   0.02140
 206.00000,   1.65336,   0.01912
 208.00000,   1.54414,   0.01732
 209.00000,   1.40113,   0.01636
 212.00000,   1.21855,   0.01218
 213.00000,   1.00535,   0.01276
 214.00000,   1.49900,   0.01548
 215.00000,   1.76635,   0.02130
 216.00000,   1.32877,   0.01385
 217.00000,   2.09673,   0.02970
 218.00000,   1.18929,   0.01272
 219.00000,   2.25382,   0.03722
 220.00000,   1.99374,   0.03178
 221.00000,   2.15714,   0.03800
 222.00000,   2.06572,   0.03426
 223.00000,   1.64322,   0.02307
 224.00000,   2.37631,   0.02593
 225.00000,   2.14434,   0.02681
 226.00000,   1.93842,   0.02817
 227.00000,   1.84343,   0.02729
 228.00000,   2.58622,   0.02477
 229.00000,   2.32674,   0.02194
 230.00000,   1.78754,   0.02409
 231.00000,   1.74871,   0.02086
 232.00000,   2.09378,   0.02912
 233.00000,   2.18661,   0.03637
 234.00000,   1.95243,   0.02827
 235.00000,   1.81331,   0.02490
 236.00000,   1.62426,   0.01950
 237.00000,   1.93209,   0.02429
 238.00000,   4.21123,   0.11704
 239.00000,   3.89391,   0.13752
 240.00000,   3.80815,   0.14606
 241.00000,   3.56147,   0.13449
 242.00000,   2.06359,   0.02827
 243.00000,   2.19229,   0.04100
 244.00000,   4.33453,   0.16658
 245.00000,   4.06583,   0.17716
 246.00000,   3.68173,   0.16260
 247.00000,   3.38073,   0.15906
 248.00000,   3.45189,   0.17498
 249.00000,   3.64486,   0.17096
 250.00000,   2.25476,   0.05750
 251.00000,   3.96701,   0.20434
 252.00000,   3.41640,   0.12170
 253.00000,   3.07004,   0.09101
 254.00000,   2.69558,   0.07587
 255.00000,   3.16078,   0.11336
 256.00000,   3.69223,   0.14344
 257.00000,   3.46144,   0.11731
 258.00000,   3.13073,   0.09608
 259.00000,   2.93879,   0.09632
 260.00000,   4.36861,   0.17481
 261.00000,   3.92159,   0.17311
 262.00000,   4.43364,   0.14722
 263.00000,   4.13073,   0.17182
 264.00000,   3.40256,   0.14994
 265.00000,   2.52535,   0.06628
 266.00000,   3.90467,   0.20223
 267.00000,   2.74959,   0.05223
 268.00000,   2.42389,   0.07002
 269.00000,   3.48653,   0.09656
 270.00000,   2.38272,   0.04923
 271.00000,   3.43203,   0.10241
 272.00000,   2.56510,   0.06308
 273.00000,   3.13980,   0.09377
 274.00000,   2.60693,   0.07815
 275.00000,   2.70004,   0.07594
 276.00000,   2.69731,   0.05103
 277.00000,   4.20629,   0.17512
 278.00000,   2.90460,   0.07356
 279.00000,   3.94175,   0.18311
 280.00000,   2.94964,   0.07914
 281.00000,   3.41556,   0.14324
 282.00000,   2.72511,   0.07458
 283.00000,   3.84546,   0.17423
 284.00000,   3.83514,   0.18461
 285.00000,   3.29302,   0.14582
 286.00000,   2.60019,   0.03433
 287.00000,   2.69149,   0.11183
 288.00000,   2.69651,   0.08234
 289.00000,   2.85072,   0.09019
 290.00000,   2.47772,   0.07897
 291.00000,   2.56379,   0.07764
 292.00000,   2.30024,   0.05736
 293.00000,   2.98096,   0.10370
 294.00000,   2.31602,   0.05597
 295.00000,   2.73885,   0.09394
 296.00000,   2.96651,   0.09662
 297.00000,   2.58902,   0.07230
 298.00000,   1.95214,   0.02963
 299.00000,   2.45831,   0.06862
 300.00000,   2.14133,   0.04035
 301.00000,   3.07747,   0.10482
 302.00000,   2.28635,   0.05546
 303.00000,   4.09675,   0.17171
 304.00000,   3.80493,   0.17852
 305.00000,   3.35598,   0.15409
 306.00000,   4.48126,   0.08638
 307.00000,   4.16482,   0.09509
 308.00000,   3.90034,   0.11690
 309.00000,   3.76295,   0.13674
 310.00000,   3.58737,   0.09894
 311.00000,   2.30690,   0.03994
 312.00000,   3.47487,   0.12439
 313.00000,   3.08323,   0.09384
 314.00000,   2.56594,   0.07012
 315.00000,   2.94167,   0.09424
 316.00000,   3.66778,   0.12054
 317.00000,   3.96978,   0.12405
 318.00000,   3.36678,   0.11074
 319.00000,   3.11488,   0.09805
 320.00000,   2.92248,   0.08383
 321.00000,   2.46753,   0.05777
 322.00000,   2.37843,   0.06529
 323.00000,   4.66981,   0.16835
 324.00000,   4.08485,   0.07101
 325.00000,   3.84391,   0.16658
 326.00000,   3.87975,   0.08298
 327.00000,   3.15765,   0.11248
 328.00000,   3.82793,   0.10704
 329.00000,   3.53134,   0.05250
 330.00000,   3.40175,   0.07182
 331.00000,   2.64088,   0.06359
 332.00000,   3.16082,   0.05069
 333.00000,   2.41375,   0.05365
 334.00000,   3.06242,   0.10350
 335.00000,   2.37946,   0.04875
 336.00000,   3.57538,   0.16511
 337.00000,   2.35929,   0.06012
 338.00000,   3.78335,   0.17947
 339.00000,   3.87895,   0.16358
 340.00000,   3.72653,   0.13871
 341.00000,   3.41986,   0.12160
 342.00000,   3.07861,   0.09227
 343.00000,   3.97555,   0.15885
 344.00000,   3.84118,   0.15511
 345.00000,   3.65402,   0.13892
 346.00000,   3.33252,   0.11585
 347.00000,   4.40194,   0.13640
 348.00000,   4.48016,   0.09625
 349.00000,   2.92307,   0.08312
 350.00000,   2.91877,   0.10513
 351.00000,   3.33635,   0.15923
 352.00000,   3.59275,   0.14518
 353.00000,   3.21355,   0.10425
 354.00000,   2.75279,   0.07604
 355.00000,   2.87493,   0.10748
 356.00000,   3.58709,   0.13408
 357.00000,   5.98175,   0.59996
 363.00000,   6.06133,   0.51286
 364.00000,   5.87370,   0.44533
 379.00000,   5.84332,   0.51483
 381.00000,   6.21822,   0.56216
 382.00000,   6.04275,   0.50857
 395.00000,   5.61538,   0.55940
 396.00000,   6.75325,   0.51354
 398.00000,   6.54693,   0.51075
 402.00000,   6.76312,   0.45839
 403.00000,   6.28384,   0.46519
 405.00000,   5.83512,   0.54345
 422.00000,   6.56059,   0.45676
 423.00000,   6.09013,   0.43587
 425.00000,   6.62575,   0.56107
 426.00000,   6.06253,   0.61959
 436.00000,   6.43057,   0.52293
 442.00000,   6.68636,   0.54903
 443.00000,   6.49450,   0.56345
 444.00000,   6.71953,   0.54801
 445.00000,   6.02358,   0.63252
 448.00000,   6.42334,   0.56383
 449.00000,   5.82868,   0.61629
 462.00000,   5.75159,   0.52473
 466.00000,   5.93804,   0.57716
 467.00000,   6.41111,   0.54624
 595.00000,   6.65404,   0.19451
 596.00000,   7.20814,   0.25327
 597.00000,   6.12402,   0.16821
 598.00000,   7.70227,   0.29256
 599.00000,   5.64696,   0.15787
 600.00000,   7.26130,   0.31981
 601.00000,   7.52889,   0.31012
 602.00000,   7.69735,   0.40055
 603.00000,   7.36924,   0.28089
 604.00000,   8.84977,   0.42767
 605.00000,   7.24708,   0.26443
 606.00000,   9.42335,   0.42678
 607.00000,   7.22633,   0.39085
 608.00000,   8.16909,   0.40616
 609.00000,   7.51195,   0.36598
 610.00000,   8.57246,   0.39208
 611.00000,   7.64748,   0.36078
 612.00000,   7.60593,   0.38109
 613.00000,   7.19803,   0.38524
 614.00000,   7.55911,   0.35823
 615.00000,   6.90584,   0.38303
 616.00000,   6.90837,   0.34098
 617.00000,   6.83173,   0.36996
 618.00000,   6.04617,   0.33761
 619.00000,   7.03237,   0.36163
 620.00000,   6.01092,   0.33366
 621.00000,   7.26166,   0.38323
 622.00000,   6.29421,   0.33012
 623.00000,   6.58112,   0.39290
 624.00000,   6.16878,   0.32771
 625.00000,   6.61838,   0.33761
 626.00000,   6.45074,   0.31376
 627.00000,   7.15225,   0.34159
 628.00000,   6.33798,   0.29947
 629.00000,   7.08829,   0.33751
 630.00000,   6.16370,   0.29127
 631.00000,   6.32982,   0.28940
 632.00000,   5.69905,   0.22931
 633.00000,   6.41143,   0.31097
 634.00000,   5.35276,   0.19621
 635.00000,   6.43591,   0.32608
 636.00000,   5.18222,   0.18161
 637.00000,   7.69292,   0.35129
 638.00000,   7.98074,   0.42658
 639.00000,   7.29741,   0.29957
 640.00000,   9.17481,   0.42474
 641.00000,   6.83371,   0.28219
 642.00000,   9.26219,   0.41610
 643.00000,   6.54432,   0.27484
 644.00000,   8.91829,   0.41032
 645.00000,   7.58492,   0.41967
 646.00000,   8.08904,   0.41892
 647.00000,   7.91657,   0.39072
 648.00000,   7.61215,   0.40348
 649.00000,   7.86964,   0.37051
 650.00000,   6.86506,   0.39620
 651.00000,   7.77673,   0.35697
 652.00000,   6.63924,   0.39341
 653.00000,   7.81051,   0.43420
 654.00000,   6.94722,   0.40651
 655.00000,   7.58324,   0.43821
 656.00000,   6.45495,   0.39017
 657.00000,   7.71625,   0.43641
 658.00000,   6.40673,   0.38636
 659.00000,   7.99199,   0.43634
 660.00000,   6.23853,   0.38422
 661.00000,   7.67301,   0.41066
 662.00000,   6.12156,   0.38715
 663.00000,   7.58884,   0.42114
 664.00000,   6.11325,   0.38072
 665.00000,   7.01344,   0.41937
 666.00000,   6.07722,   0.37517
 667.00000,   7.11630,   0.41498
 668.00000,   6.03902,   0.37265
 669.00000,   6.55981,   0.39647
 670.00000,   6.21502,   0.36350
 671.00000,   6.58151,   0.41715
 672.00000,   5.94645,   0.33955
 673.00000,   6.60611,   0.42525
 674.00000,   5.78536,   0.32659
 675.00000,   6.73323,   0.42923
 676.00000,   5.76798,   0.31975
 677.00000,  10.57167,   0.51922
 678.00000,  12.39684,   0.54654
 679.00000,   9.57673,   0.48418
 680.00000,  13.09189,   0.54518
 681.00000,   9.09208,   0.46162
 682.00000,  12.41453,   0.53814
 683.00000,   9.09484,   0.45159
 684.00000,  12.02151,   0.53140
 685.00000,  11.86123,   0.54447
 686.00000,  12.09461,   0.53919
 687.00000,  11.30828,   0.53491
 688.00000,  11.90091,   0.52314
 689.00000,  10.97425,   0.52786
 690.00000,  10.87656,   0.51531
 691.00000,  10.73879,   0.52211
 692.00000,  10.81635,   0.51351
 693.00000,  12.92860,   0.55529
 694.00000,  10.97318,   0.52341
 695.00000,  12.11484,   0.55903
 696.00000,   9.92765,   0.51167
 697.00000,  12.14792,   0.55872
 698.00000,   9.45375,   0.50939
 699.00000,  12.29524,   0.56090
 700.00000,   9.33474,   0.50810
 701.00000,  11.18071,   0.53048
 702.00000,   8.42057,   0.51817
 703.00000,  11.98224,   0.54130
 704.00000,   7.42078,   0.51303
 705.00000,  12.13962,   0.54025
 706.00000,   7.24615,   0.51014
 707.00000,  12.16901,   0.53583
 708.00000,   7.28671,   0.50881
 709.00000,   8.84998,   0.52484
 710.00000,   7.26663,   0.50150
 711.00000,  10.41560,   0.53930
 712.00000,   7.31765,   0.48816
 713.00000,  10.50243,   0.54763
 714.00000,   7.04454,   0.47894
 715.00000,  11.26261,   0.55352
 716.00000,   6.99790,   0.47241
 717.00000,  11.91421,   0.55359
 718.00000,  12.21394,   0.55243
 719.00000,  11.13278,   0.53817
 720.00000,  11.79909,   0.53824
 721.00000,  10.95845,   0.52630
 722.00000,  10.85674,   0.53358
 723.00000,  11.01300,   0.51977
 724.00000,  10.52683,   0.53185
 725.00000,  11.01960,   0.51681
 726.00000,  10.46270,   0.53059
 727.00000,  12.87280,   0.56651
 728.00000,  11.50376,   0.54699
 729.00000,  12.14864,   0.56393
 730.00000,  10.67702,   0.54154
 731.00000,  11.85918,   0.55815
 732.00000,  10.06852,   0.54022
 733.00000,  11.74450,   0.55355
 734.00000,   9.66258,   0.53991
 735.00000,  11.41418,   0.54947
 736.00000,   9.46771,   0.53947
 737.00000,  12.16771,   0.57271
 738.00000,  10.35196,   0.54433
 739.00000,  12.43670,   0.58257
 740.00000,   8.15438,   0.53600
 741.00000,  12.66109,   0.58404
 742.00000,   7.53918,   0.52994
 743.00000,  12.73459,   0.58628
 744.00000,   7.20790,   0.52593
 745.00000,  12.90943,   0.58822
 746.00000,   7.01704,   0.52331
 747.00000,  12.90863,   0.57390
 748.00000,  11.94867,   0.55852
 749.00000,  11.96980,   0.56546
 750.00000,  10.75306,   0.54974
 751.00000,  11.77119,   0.55542
 752.00000,  10.49509,   0.54488
 753.00000,  11.92462,   0.55063
 754.00000,  10.15281,   0.54113
 755.00000,  12.01713,   0.54804
 756.00000,  10.01236,   0.53913
 757.00000,  12.05902,   0.54637
 758.00000,   9.90102,   0.53753
 759.00000,  13.66531,   0.69954
 760.00000,  13.69954,   0.68175
 761.00000,  14.08370,   0.68842
 762.00000,  12.16572,   0.67202
 763.00000,  13.63641,   0.67073
 764.00000,  12.47953,   0.66498
 765.00000,  13.56744,   0.66236
 766.00000,  12.32825,   0.65610
 767.00000,  13.22268,   0.65817
 768.00000,  12.16572,   0.65810
 769.00000,  13.60361,   0.65647
 770.00000,  12.18181,   0.65610
  -1.00000,  10.44070,   1.00000
  -2.00000,   2.30245,   0.02416
  -3.00000,   0.77957,   0.00793
  -4.00000,   1.92304,   0.02705
  -5.00000,   1.27762,   0.01170
  -6.00000,   7.18699,   0.63116
  -7.00000,   6.72275,   0.52439
  -8.00000,   9.46990,   0.69985
  -9.00000,   8.14272,   0.55151
 -10.00000,   8.21441,   0.67620
